GT,est
5.1708,6.478659820556641
6.0326,7.682291412353516
6.4635,6.843824768066407
6.4635,7.724331665039063
7.3253,6.887694549560547
7.7562,6.909925079345704
7.7562,7.270433807373047
7.7562,7.001823425292969
8.1871,7.241753387451173
8.618,9.564107513427734
8.618,9.076205444335939
9.0489,9.565465545654297
9.9107,9.286161041259765
10.3416,9.286161041259765
11.6343,11.877927398681642
12.0652,11.80243606567383
12.4961,12.2278564453125
20.2523,15.398908996582032
20.6832,15.27107391357422
21.1141,15.293695068359376
21.545,15.352854919433595
21.9759,14.056629943847657
22.4068,13.893438720703125
22.8377,14.109480285644532
23.2686,14.63453369140625
23.6995,14.196966552734375
24.1304,14.196966552734375
24.5613,14.011283874511719
24.9922,15.376385498046876
25.4231,15.376385498046876
25.854,15.402609252929688
26.2849,15.23822479248047
26.7158,15.23822479248047
26.7158,20.35541534423828
28.0085,19.477163696289065
28.4394,21.31378936767578
30.163,17.16816864013672
30.5939,17.164796447753908
31.0248,17.028643798828124
31.8866,17.749229431152344
32.3175,17.749229431152344
32.7484,17.465972900390625
33.1793,17.465972900390625
33.1793,22.455624389648438
33.6102,16.761250305175782
33.6102,22.072566223144534
34.0411,22.012469482421878
34.0411,16.573023986816406
34.472,20.067486572265626
34.472,18.778834533691406
34.9029,20.310224914550783
34.9029,18.34174957275391
35.3338,19.96564636230469
35.3338,18.02064666748047
35.7647,18.95009460449219
36.1956,22.539373779296877
36.1956,19.087860107421875
36.6265,18.867904663085938
36.6265,22.47295379638672
37.0574,18.867904663085938
37.4883,23.123583984375003
37.4883,18.95009460449219
37.9192,22.717262268066406
37.9192,19.14222869873047
38.3501,23.203643798828125
38.3501,19.14222869873047
38.781,24.58771514892578
39.2119,24.46503601074219
39.6428,24.747447204589847
40.0737,19.208358764648438
40.5046,19.79281463623047
40.9355,23.108306884765625
40.9355,19.611984252929688
41.3664,23.108306884765625
41.3664,19.07515869140625
41.7973,23.108306884765625
42.2282,4.029381942749024
42.6591,24.933773803710938
42.6591,23.672605895996096
44.3827,21.893960571289064
44.8136,21.16945953369141
45.2445,22.613447570800783
45.6754,23.341494750976565
46.1063,21.461697387695313
46.5372,21.947541809082033
46.9681,21.627056884765626
47.399,21.98508758544922
47.8299,21.613265991210938
48.2608,14.159602355957032
48.6917,14.097444152832033
49.5535,24.001618957519533
49.9844,23.61487579345703
50.4153,23.635789489746095
50.8462,23.96120300292969
56.4479,21.834027099609376
56.8788,22.915371704101563
57.3097,22.705934143066408
57.7406,22.15417938232422
58.1715,21.82691802978516
58.6024,20.958531188964844
61.6187,23.18290252685547
62.0496,21.097312927246094
62.4805,17.138787841796876
62.9114,17.138787841796876
63.3423,18.591552734375
65.0659,24.803913879394532
65.4968,24.803913879394532
65.9277,24.803913879394532
66.3586,24.869451904296877
66.7895,24.11750030517578
67.2204,24.11750030517578
6.4635,6.94431381225586
7.7562,7.811871337890626
8.1871,8.489601135253906
8.618,8.467783355712891
12.4961,10.409016418457032
12.927,10.536518096923828
13.3579,10.734893035888673
22.8377,17.70795135498047
24.9922,12.167949676513672
25.4231,12.167949676513672
25.854,11.695755767822266
28.8703,17.26122283935547
29.3012,17.555979919433593
30.163,12.377391815185547
30.5939,14.67551727294922
31.0248,17.135536193847656
31.4557,17.12268981933594
31.8866,17.12268981933594
31.8866,17.26465606689453
32.3175,17.5712890625
32.7484,18.50014343261719
33.1793,18.224957275390626
33.6102,18.224957275390626
34.0411,17.746878051757815
34.472,16.40345458984375
34.9029,16.229148864746094
35.3338,4.041340637207031
35.7647,18.870419311523438
36.1956,18.720552062988283
36.1956,19.57703857421875
36.6265,22.124844360351563
37.0574,17.337062072753906
37.4883,15.196922302246094
37.9192,14.314328002929688
38.3501,12.34705276489258
38.781,24.03737945556641
39.2119,24.37142791748047
39.6428,22.785533142089847
40.0737,24.84571228027344
40.5046,23.445106506347656
40.5046,23.45115203857422
44.8136,16.31813659667969
44.8136,16.783419799804687
45.2445,16.634144592285157
45.6754,17.75133056640625
45.6754,16.304719543457033
46.1063,15.561944580078126
46.5372,15.041511535644531
46.9681,15.041511535644531
47.399,14.42566375732422
47.8299,14.329298400878907
49.9844,22.612123107910158
50.4153,22.612123107910158
56.017,21.180210876464844
56.4479,20.64272613525391
65.0659,24.439001464843752
65.4968,24.598098754882812
65.9277,24.543359375
5.1708,5.330197525024414
6.0326,7.423091888427734
6.4635,7.46037826538086
6.4635,7.634452056884766
6.8944,7.79190902709961
6.8944,7.397290802001954
28.4394,15.502247619628907
28.8703,15.808625793457033
29.3012,16.127183532714845
30.5939,10.486415100097657
31.0248,17.41002197265625
31.4557,17.426724243164063
32.7484,17.722129821777344
33.6102,19.037516784667968
34.0411,18.055809020996094
34.472,19.336737060546877
34.9029,20.17930145263672
35.3338,21.43689422607422
35.7647,21.269075012207033
36.1956,22.678778076171877
36.6265,22.708332824707032
37.0574,21.88112487792969
37.4883,19.023143005371093
37.9192,16.682916259765626
38.3501,24.623724365234377
38.781,24.623724365234377
39.2119,24.68555908203125
40.0737,23.88935699462891
40.9355,3.746806335449219
41.3664,16.781596374511718
41.3664,19.023143005371093
43.9518,18.79277801513672
44.3827,17.75133056640625
44.3827,20.03527069091797
44.8136,17.75133056640625
44.8136,16.634144592285157
45.2445,16.634144592285157
45.6754,20.46925048828125
46.1063,20.46925048828125
46.5372,21.2095947265625
46.9681,21.2095947265625
49.5535,22.724179077148438
49.9844,22.73217010498047
50.4153,22.667576599121094
56.017,21.715489196777344
56.4479,22.671189880371095
57.3097,23.07145233154297
65.0659,24.87725830078125
65.4968,24.995494079589847
65.9277,24.87725830078125
66.3586,24.87725830078125
66.7895,24.975631713867188
4.7399,6.38122787475586
5.6017,6.632364654541016
6.8944,7.0772140502929695
7.3253,7.983655548095704
7.3253,7.684224700927735
8.618,8.350167083740235
11.2034,10.48443832397461
11.6343,10.48443832397461
12.0652,10.48443832397461
12.4961,10.479120635986328
23.6995,18.11580505371094
29.7321,18.077215576171877
30.163,18.145469665527344
